conversation_id,sender,message,timestamp
fr_633,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-02-23 06:56:23
fr_634,utilisateur,Je ne dors pas bien,2025-05-24 04:19:29
fr_634,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-04-27 15:40:30
fr_635,utilisateur,Je me sens étourdi,2025-02-14 14:37:43
fr_635,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-03-08 08:22:35
fr_636,utilisateur,J'ai mal à la tête,2025-01-21 16:12:55
fr_636,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-01-16 12:45:58
fr_637,utilisateur,J'ai mal à la tête,2025-04-03 15:03:58
fr_637,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-02-01 02:22:23
fr_638,utilisateur,Je me sens étourdi,2025-06-29 23:49:27
fr_638,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-06-05 23:31:21
fr_639,utilisateur,Que dois-je prendre pour un rhume ?,2025-01-13 16:32:04
fr_639,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-05-03 05:49:48
fr_640,utilisateur,J'ai mal à la tête,2025-05-20 01:41:44
fr_640,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-06-09 01:50:15
fr_641,utilisateur,Que dois-je prendre pour un rhume ?,2025-02-24 13:15:26
fr_641,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-03-09 22:25:23
fr_642,utilisateur,Que dois-je prendre pour un rhume ?,2025-06-13 22:32:51
fr_642,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-05-08 11:39:40
fr_643,utilisateur,Je me sens malade,2025-03-16 19:22:59
fr_643,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-03-29 00:43:22
fr_644,utilisateur,Que dois-je prendre pour un rhume ?,2025-04-02 09:56:51
fr_644,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-04-20 15:06:36
fr_645,utilisateur,Je me sens malade,2025-04-11 23:24:25
fr_645,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-06-21 02:49:41
fr_646,utilisateur,Je me sens malade,2025-05-31 14:23:01
fr_646,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-02-07 22:41:46
fr_647,utilisateur,J'ai mal à la tête,2025-04-17 16:39:01
fr_647,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-02-06 01:05:30
fr_648,utilisateur,Je ne dors pas bien,2025-03-14 09:55:57
fr_648,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-04-19 09:31:19
fr_649,utilisateur,J'ai mal à la tête,2025-05-03 19:44:19
fr_649,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-04-01 04:38:16
fr_650,utilisateur,Je me sens étourdi,2025-04-16 14:27:08
fr_650,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-06-02 02:29:54
fr_651,utilisateur,Que dois-je prendre pour un rhume ?,2025-02-25 16:45:26
fr_651,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-05-28 17:07:41
fr_652,utilisateur,Je ne dors pas bien,2025-04-29 17:27:36
fr_652,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-03-14 18:29:34
fr_653,utilisateur,Je me sens malade,2025-03-09 03:04:37
fr_653,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-02-15 09:08:57
fr_654,utilisateur,J'ai mal à la tête,2025-04-24 13:16:15
fr_654,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-02-19 23:35:57
fr_655,utilisateur,Que dois-je prendre pour un rhume ?,2025-06-21 07:35:48
fr_655,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-02-07 22:47:42
fr_656,utilisateur,J'ai mal à la tête,2025-03-01 11:27:33
fr_656,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-01-20 03:41:18
fr_657,utilisateur,Que dois-je prendre pour un rhume ?,2025-06-27 11:27:53
fr_657,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-07-18 05:33:51
fr_658,utilisateur,Que dois-je prendre pour un rhume ?,2025-06-22 08:21:20
fr_658,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-06-03 23:12:23
fr_659,utilisateur,Que dois-je prendre pour un rhume ?,2025-07-16 21:09:23
fr_659,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-02-14 17:16:11
fr_660,utilisateur,J'ai mal à la tête,2025-04-24 01:47:03
fr_660,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-03-09 18:07:13
fr_661,utilisateur,Que dois-je prendre pour un rhume ?,2025-02-12 23:43:40
fr_661,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-07-18 09:05:14
fr_662,utilisateur,Je me sens étourdi,2025-06-03 15:34:03
fr_662,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-02-21 08:12:51
fr_663,utilisateur,Je ne dors pas bien,2025-06-06 11:21:37
fr_663,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-03-30 16:21:00
fr_664,utilisateur,Je me sens malade,2025-06-13 11:16:09
fr_664,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-04-10 06:41:37
fr_665,utilisateur,Je me sens malade,2025-06-23 11:31:24
fr_665,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-02-14 16:35:41
fr_666,utilisateur,Que dois-je prendre pour un rhume ?,2025-02-18 03:23:07
fr_666,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-07-11 00:05:34
fr_667,utilisateur,Que dois-je prendre pour un rhume ?,2025-05-17 23:54:16
fr_667,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-06-12 00:37:52
fr_668,utilisateur,Que dois-je prendre pour un rhume ?,2025-05-25 23:34:29
fr_668,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-01-12 07:21:27
fr_669,utilisateur,Je me sens malade,2025-05-04 21:12:16
fr_669,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-03-13 17:13:52
fr_670,utilisateur,Je me sens malade,2025-02-08 23:25:21
fr_670,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-01-29 12:33:20
fr_671,utilisateur,Je ne dors pas bien,2025-03-21 06:40:21
fr_671,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-03-12 08:23:35
fr_672,utilisateur,Je me sens malade,2025-06-13 21:28:13
fr_672,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-01-02 16:31:44
fr_673,utilisateur,Je ne dors pas bien,2025-05-08 23:42:55
fr_673,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-03-13 07:18:46
fr_674,utilisateur,Je me sens malade,2025-07-07 09:28:18
fr_674,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-01-10 07:23:11
fr_675,utilisateur,J'ai mal à la tête,2025-04-14 11:39:32
fr_675,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-04-17 13:44:16
fr_676,utilisateur,Je ne dors pas bien,2025-01-11 23:03:54
fr_676,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-01-14 17:03:13
fr_677,utilisateur,Je ne dors pas bien,2025-02-10 17:33:27
fr_677,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-04-11 22:55:56
fr_678,utilisateur,Je me sens malade,2025-01-26 20:55:23
fr_678,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-07-16 06:19:49
fr_679,utilisateur,Je me sens malade,2025-06-11 21:29:39
fr_679,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-06-14 08:58:35
fr_680,utilisateur,Que dois-je prendre pour un rhume ?,2025-01-05 01:18:39
fr_680,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-06-10 08:15:24
fr_681,utilisateur,Je me sens malade,2025-02-09 10:16:37
fr_681,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-02-07 19:07:33
fr_682,utilisateur,J'ai mal à la tête,2025-05-11 00:41:15
fr_682,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-02-24 16:07:27
fr_683,utilisateur,Je me sens malade,2025-06-20 07:39:34
fr_683,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-04-29 20:16:41
fr_684,utilisateur,Que dois-je prendre pour un rhume ?,2025-02-02 19:28:38
fr_684,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-03-09 04:29:49
fr_685,utilisateur,Je me sens étourdi,2025-04-08 06:16:44
fr_685,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-01-19 06:20:04
fr_686,utilisateur,Que dois-je prendre pour un rhume ?,2025-07-15 05:43:50
fr_686,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-02-13 21:53:40
fr_687,utilisateur,Je ne dors pas bien,2025-07-15 00:48:17
fr_687,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-01-04 00:31:54
fr_688,utilisateur,Je me sens malade,2025-01-02 14:30:09
fr_688,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-02-28 01:46:08
fr_689,utilisateur,Je me sens étourdi,2025-01-28 22:52:21
fr_689,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-04-12 18:54:56
fr_690,utilisateur,Que dois-je prendre pour un rhume ?,2025-06-26 03:02:29
fr_690,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-03-12 10:31:46
fr_691,utilisateur,Que dois-je prendre pour un rhume ?,2025-07-05 13:41:01
fr_691,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-06-05 06:53:49
fr_692,utilisateur,J'ai mal à la tête,2025-02-03 00:26:59
fr_692,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-04-16 16:05:49
fr_693,utilisateur,Je me sens étourdi,2025-01-22 04:34:24
fr_693,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-03-25 04:16:20
fr_694,utilisateur,Que dois-je prendre pour un rhume ?,2025-06-23 16:53:19
fr_694,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-06-09 17:36:32
fr_695,utilisateur,Je me sens malade,2025-04-19 05:40:26
fr_695,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-05-19 02:55:50
fr_696,utilisateur,Que dois-je prendre pour un rhume ?,2025-04-29 07:16:12
fr_696,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-06-04 20:26:46
fr_697,utilisateur,J'ai mal à la tête,2025-06-19 16:54:13
fr_697,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-02-24 10:01:54
fr_698,utilisateur,Je ne dors pas bien,2025-02-20 12:14:02
fr_698,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-07-16 17:58:19
fr_699,utilisateur,J'ai mal à la tête,2025-03-10 13:02:47
fr_699,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-06-14 22:49:04
fr_700,utilisateur,Je me sens malade,2025-07-13 03:56:47
fr_700,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-06-09 13:40:38
fr_701,utilisateur,Je me sens étourdi,2025-02-11 20:46:14
fr_701,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-05-02 06:26:00
fr_702,utilisateur,Je me sens malade,2025-02-26 00:39:57
fr_702,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-06-11 21:44:32
fr_703,utilisateur,Je me sens étourdi,2025-02-18 10:13:57
fr_703,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-01-10 08:29:24
fr_704,utilisateur,Je me sens malade,2025-02-22 13:21:57
fr_704,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-04-14 19:30:03
fr_705,utilisateur,Je me sens malade,2025-01-17 16:00:26
fr_705,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-05-20 00:51:47
fr_706,utilisateur,Je ne dors pas bien,2025-02-24 21:15:31
fr_706,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-03-27 07:55:47
fr_707,utilisateur,Je ne dors pas bien,2025-02-09 00:27:20
fr_707,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-04-10 03:10:54
fr_708,utilisateur,Je me sens étourdi,2025-01-07 15:12:14
fr_708,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-05-27 13:10:16
fr_709,utilisateur,Je me sens malade,2025-05-12 16:52:31
fr_709,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-03-23 16:13:44
fr_710,utilisateur,Je ne dors pas bien,2025-05-17 13:41:44
fr_710,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-07-14 04:41:07
fr_711,utilisateur,Je ne dors pas bien,2025-02-13 16:32:08
fr_711,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-05-23 05:24:37
fr_712,utilisateur,J'ai mal à la tête,2025-06-13 11:28:19
fr_712,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-01-12 05:50:00
fr_713,utilisateur,J'ai mal à la tête,2025-05-06 14:08:52
fr_713,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-02-24 02:07:49
fr_714,utilisateur,Je me sens étourdi,2025-02-03 07:24:36
fr_714,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-06-30 15:31:57
fr_715,utilisateur,Que dois-je prendre pour un rhume ?,2025-01-01 07:37:38
fr_715,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-01-03 13:34:14
fr_716,utilisateur,J'ai mal à la tête,2025-01-29 13:09:20
fr_716,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-02-21 13:08:38
fr_717,utilisateur,Je ne dors pas bien,2025-03-23 10:03:36
fr_717,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-03-25 20:08:36
fr_718,utilisateur,J'ai mal à la tête,2025-02-28 03:57:14
fr_718,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-01-23 09:26:13
fr_719,utilisateur,Que dois-je prendre pour un rhume ?,2025-07-14 03:16:57
fr_719,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-05-24 08:38:25
fr_720,utilisateur,J'ai mal à la tête,2025-05-18 21:10:53
fr_720,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-02-16 20:11:32
fr_721,utilisateur,Je me sens malade,2025-04-01 16:18:09
fr_721,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-06-16 08:20:07
fr_722,utilisateur,Je me sens étourdi,2025-04-19 04:04:29
fr_722,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-05-20 08:28:29
fr_723,utilisateur,Je me sens malade,2025-01-01 21:10:08
fr_723,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-02-28 08:00:41
fr_724,utilisateur,Je ne dors pas bien,2025-06-23 12:52:18
fr_724,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-03-15 10:49:22
fr_725,utilisateur,Je me sens malade,2025-02-08 04:12:21
fr_725,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-07-10 18:25:05
fr_726,utilisateur,J'ai mal à la tête,2025-06-08 03:55:50
fr_726,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-03-15 18:16:16
fr_727,utilisateur,J'ai mal à la tête,2025-07-05 12:12:21
fr_727,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-07-17 09:47:09
fr_728,utilisateur,Je me sens malade,2025-06-08 14:54:34
fr_728,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-03-11 05:33:13
fr_729,utilisateur,J'ai mal à la tête,2025-06-21 07:07:34
fr_729,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-02-08 22:50:53
fr_730,utilisateur,Je me sens malade,2025-02-15 13:11:00
fr_730,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-02-03 11:25:50
fr_731,utilisateur,Je ne dors pas bien,2025-04-24 03:29:57
fr_731,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-04-15 04:16:02
fr_732,utilisateur,Je me sens malade,2025-01-05 13:54:40
fr_732,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-05-05 04:13:28
fr_733,utilisateur,J'ai mal à la tête,2025-04-12 07:33:23
fr_733,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-04-08 15:10:53
fr_734,utilisateur,Je ne dors pas bien,2025-06-14 03:21:03
fr_734,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-02-15 10:13:53
fr_735,utilisateur,Je me sens étourdi,2025-03-27 12:24:48
fr_735,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-03-15 13:35:39
fr_736,utilisateur,Je ne dors pas bien,2025-01-19 22:17:26
fr_736,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-04-18 20:36:56
fr_737,utilisateur,Je me sens étourdi,2025-03-01 09:50:29
fr_737,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-01-26 22:19:41
fr_738,utilisateur,J'ai mal à la tête,2025-02-10 10:11:16
fr_738,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-07-10 10:25:29
fr_739,utilisateur,Je ne dors pas bien,2025-05-14 04:41:42
fr_739,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-03-08 22:09:35
fr_740,utilisateur,Je ne dors pas bien,2025-02-18 16:47:26
fr_740,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-02-10 05:55:12
fr_741,utilisateur,Je ne dors pas bien,2025-07-07 01:55:28
fr_741,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-07-06 19:29:08
fr_742,utilisateur,Je me sens malade,2025-06-17 06:32:50
fr_742,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-04-18 23:21:14
fr_743,utilisateur,Je me sens étourdi,2025-05-10 22:42:23
fr_743,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-03-28 22:57:02
fr_744,utilisateur,Que dois-je prendre pour un rhume ?,2025-05-13 03:13:22
fr_744,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-01-20 13:00:07
fr_745,utilisateur,J'ai mal à la tête,2025-02-11 14:07:22
fr_745,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-05-04 02:22:11
fr_746,utilisateur,Je me sens malade,2025-06-29 22:00:41
fr_746,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-06-06 21:02:09
fr_747,utilisateur,Que dois-je prendre pour un rhume ?,2025-07-06 19:05:00
fr_747,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-07-08 05:07:29
fr_748,utilisateur,Je ne dors pas bien,2025-03-10 04:44:44
fr_748,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-07-10 03:46:37
fr_749,utilisateur,Je me sens étourdi,2025-02-28 02:29:06
fr_749,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-01-12 17:33:55
fr_750,utilisateur,Que dois-je prendre pour un rhume ?,2025-05-25 02:58:21
fr_750,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-02-25 06:24:08
fr_751,utilisateur,Je me sens étourdi,2025-02-11 20:19:36
fr_751,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-04-11 20:30:05
fr_752,utilisateur,Je me sens étourdi,2025-03-24 23:41:02
fr_752,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-05-03 09:05:11
fr_753,utilisateur,Je ne dors pas bien,2025-05-28 13:42:53
fr_753,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-02-04 07:04:19
fr_754,utilisateur,Que dois-je prendre pour un rhume ?,2025-04-26 22:23:49
fr_754,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-02-01 08:31:58
fr_755,utilisateur,Je me sens étourdi,2025-07-15 14:46:35
fr_755,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-04-04 04:05:42
